id1 id2 k_ibd1 k_ibd2 n predicted_degree most_probable probability
HMB646 HMB3025 0.3456 0.0 57.0 3rd 3rd 0.9959026330165341
HMB646 HMB3032 0.1818 0.0021 53.0 4th 4th 0.9637039980808946
HMB646 HMB3045 0.215 0.0 42.0 4th 4th 0.8195543979431196
HMB646 HMB5141 0.1956 0.0023 50.0 4th 4th 0.9260547076014992
HMB647 HMB648 0.5004 0.262 50.0 FS FS 1.0
HMB647 HMB649 0.5421 0.2054 55.0 FS FS 1.0
HMB647 HMB652 0.2442 0.0 58.0 3rd 3rd 0.5174490362818259
HMB647 HMB655 0.2264 0.0 57.0 4th 4th 0.7099723847970933
HMB647 HMB659 0.2246 0.0055 54.0 4th 4th 0.7115772109548293
HMB647 HMB660 0.2689 0.0013 64.0 3rd 3rd 0.8069358581344938
HMB647 HMB661 0.205 0.0015 48.0 4th 4th 0.8840158351625927
HMB647 HMB662 0.2288 0.0013 52.0 4th 4th 0.6778493045699285
HMB647 HMB2164 0.2804 0.0025 71.0 3rd 3rd 0.8882818423630304
HMB647 HMB2284 0.301 0.0093 64.0 3rd 3rd 0.9644624887263452
HMB647 HMB2297 0.2214 0.0019 52.0 4th 4th 0.7568196463084321
HMB647 HMB2500 0.3 0.0019 70.0 3rd 3rd 0.957957359571367
HMB647 HMB2926 0.3073 0.0 71.0 3rd 3rd 0.9704243970717132
HMB647 HMB2963 0.313 0.0057 68.0 3rd 3rd 0.9800116069727808
HMB647 HMB2971 0.3456 0.009 63.0 3rd 3rd 0.9963347112909997
HMB647 HMB2972 0.249 0.0024 64.0 3rd 3rd 0.591277276903415
HMB647 HMB2979 0.3265 0.0083 65.0 3rd 3rd 0.9906376348582532
HMB647 HMB2980 0.2869 0.0023 73.0 3rd 3rd 0.9185235375089803
HMB647 HMB2999 0.3642 0.0042 73.0 3rd 3rd 0.9963375975975837
HMB647 HMB3003 0.2642 0.0069 59.0 3rd 3rd 0.7801968536853673
HMB647 HMB3025 0.2512 0.005 59.0 3rd 3rd 0.6297094140120812
HMB647 HMB3032 0.1911 0.0089 58.0 4th 4th 0.9348592126601634
HMB647 HMB3045 0.2453 0.0012 43.0 3rd 3rd 0.5371945031631201
HMB647 HMB5141 0.222 0.0012 51.0 4th 4th 0.7529146797889513
HMB648 HMB649 0.5171 0.1967 56.0 FS FS 1.0
HMB648 HMB652 0.2161 0.0 66.0 4th 4th 0.8105659823675067
HMB648 HMB655 0.2032 0.0031 58.0 4th 4th 0.891145327030886
HMB648 HMB659 0.2023 0.003 56.0 4th 4th 0.8959415268010298
HMB648 HMB660 0.2232 0.0033 62.0 4th 4th 0.7339731844500976
HMB648 HMB662 0.1997 0.0022 52.0 4th 4th 0.9094508186377925
HMB648 HMB2164 0.3357 0.0029 58.0 3rd 3rd 0.9936967603360966
HMB648 HMB2284 0.3776 0.0098 65.0 3rd 3rd 0.9881601578418537
HMB648 HMB2297 0.1783 0.0028 54.0 4th 4th 0.9694513932447245
HMB648 HMB2500 0.3036 0.0097 67.0 3rd 3rd 0.969182706084275
HMB648 HMB2926 0.2919 0.001 67.0 3rd 3rd 0.9353729462602907
HMB648 HMB2963 0.3371 0.0032 65.0 3rd 3rd 0.994156042891402
HMB648 HMB2971 0.2848 0.0056 61.0 3rd 3rd 0.913919660284007
HMB648 HMB2979 0.2673 0.0034 57.0 3rd 3rd 0.7986301139804728
HMB648 HMB2980 0.2939 0.0096 67.0 3rd 3rd 0.9488770734251314
HMB648 HMB2999 0.3611 0.0015 66.0 3rd 3rd 0.9968064275817143
HMB648 HMB3003 0.2625 0.0031 55.0 3rd 3rd 0.7526159390416308
HMB648 HMB3025 0.3734 0.0 53.0 3rd 3rd 0.9934769195848976
HMB648 HMB3045 0.1809 0.0 41.0 4th 4th 0.9665005900918895
HMB649 HMB652 0.224 0.0015 65.0 4th 4th 0.7312326406968829
HMB649 HMB655 0.1757 0.0074 54.0 4th 4th 0.9713430631540239
HMB649 HMB659 0.2113 0.0 51.0 4th 4th 0.8473462096574486
HMB649 HMB660 0.2207 0.0014 65.0 4th 4th 0.7652059512804633
HMB649 HMB661 0.1818 0.0033 49.0 4th 4th 0.963012526448044
HMB649 HMB2164 0.2743 0.0077 65.0 3rd 3rd 0.8614594309218137
HMB649 HMB2284 0.2876 0.0085 69.0 3rd 3rd 0.9283478921374775
HMB649 HMB2500 0.2779 0.0022 73.0 3rd 3rd 0.8735667434614738
HMB649 HMB2926 0.333 0.0 65.0 3rd 3rd 0.99241680477066
HMB649 HMB2963 0.3107 0.0044 69.0 3rd 3rd 0.9769489180146355
HMB649 HMB2971 0.3083 0.0116 72.0 3rd 3rd 0.9766548601636512
HMB649 HMB2972 0.1888 0.0024 51.0 4th 4th 0.9475816064827661
HMB649 HMB2979 0.3021 0.006 66.0 3rd 3rd 0.9646623058325302
HMB649 HMB2980 0.3168 0.0013 73.0 3rd 3rd 0.9824745292883448
HMB649 HMB2999 0.3261 0.004 81.0 3rd 3rd 0.9897626898051356
HMB649 HMB3003 0.2996 0.0046 61.0 3rd 3rd 0.9588491360782015
HMB649 HMB3025 0.3453 0.0022 52.0 3rd 3rd 0.9959689844090639
HMB649 HMB3032 0.1704 0.0109 59.0 4th 4th 0.9771011117303325
HMB649 HMB3045 0.1897 0.0 40.0 4th 4th 0.947101864469769
HMB652 HMB655 0.484 0.004 67.0 2nd MHS 0.9670003743847813
HMB652 HMB659 0.5945 0.0071 72.0 2nd 2nd 0.9999999910266907
HMB652 HMB660 0.5723 0.0076 74.0 2nd MHS 0.9423632431318577
HMB652 HMB661 0.5255 0.0144 73.0 2nd MHS 0.9926866197370184
HMB652 HMB662 0.4835 0.0059 64.0 2nd MHS 0.8907776886426553
HMB652 HMB2284 0.1914 0.001 64.0 4th 4th 0.9413950634743626
HMB652 HMB2297 0.2573 0.0025 67.0 3rd 3rd 0.694424574303123
HMB652 HMB2298 0.3264 0.001 63.0 3rd 3rd 0.9894301880533913
HMB652 HMB2500 0.2184 0.0025 56.0 4th 4th 0.7838389574727936
HMB652 HMB2926 0.2449 0.0061 59.0 3rd 3rd 0.5516541059653002
HMB652 HMB2963 0.2081 0.0015 51.0 4th 4th 0.8656400187257389
HMB652 HMB2971 0.1792 0.0035 48.0 4th 4th 0.9676165425552005
HMB652 HMB2972 0.2748 0.0066 64.0 3rd 3rd 0.8625483425423369
HMB652 HMB2979 0.1802 0.0043 52.0 4th 4th 0.9654407945687622
HMB652 HMB2980 0.2154 0.0 47.0 4th 4th 0.8163249518169443
HMB652 HMB2999 0.2432 0.0036 64.0 3rd 3rd 0.5185852067871318
HMB652 HMB3003 0.1873 0.009 58.0 4th 4th 0.946253897659074
HMB652 HMB3022 0.3065 0.0 70.0 3rd 3rd 0.9691544035323524
HMB652 HMB3032 0.3209 0.0033 70.0 3rd 3rd 0.9863521064373428
HMB652 HMB3041 0.2506 0.0107 56.0 3rd 3rd 0.6437062858123949
HMB652 HMB3042 0.3118 0.0044 66.0 3rd 3rd 0.9782529424523153
HMB652 HMB3043 0.3197 0.0 75.0 3rd 3rd 0.9846630515908417
HMB652 HMB3045 0.3001 0.0 58.0 3rd 3rd 0.9569147463262371
HMB652 HMB5141 0.3366 0.0012 55.0 3rd 3rd 0.9938196637307126
HMB655 HMB659 0.501 0.0084 67.0 2nd MHS 0.95809367316808
HMB655 HMB660 0.5964 0.0057 60.0 2nd HS 0.9999987565476974
HMB655 HMB661 0.6007 0.008 69.0 2nd MHS 0.9906929286400105
HMB655 HMB662 0.5598 0.0098 56.0 2nd HS 0.9758906533947614
HMB655 HMB672 0.422 0.0192 57.0 2nd 2nd 0.6209860653850295
HMB655 HMB739 0.5779 0.017 48.0 2nd PHS 0.9643650686840879
HMB655 HMB746 0.5336 0.0058 53.0 2nd PHS 0.8354273643562042
HMB655 HMB748 0.5982 0.0129 47.0 2nd PHS 0.9760271921408216
HMB655 HMB749 0.4786 0.0061 54.0 2nd PHS 0.8334781522882315
HMB655 HMB775 0.2932 0.0074 66.0 3rd 3rd 0.9451751897616711
HMB655 HMB776 0.2656 0.004 61.0 3rd 3rd 0.7850562755993552
HMB655 HMB779 0.2843 0.0032 53.0 3rd 3rd 0.9085602832736401
HMB655 HMB780 0.1986 0.0016 58.0 4th 4th 0.9150084888852998
HMB655 HMB784 0.2089 0.001 54.0 4th 4th 0.8614916391012318
HMB655 HMB785 0.2026 0.0021 47.0 4th 4th 0.8957947666716223
HMB655 HMB934 0.2295 0.0 58.0 4th 4th 0.6741850707588108
HMB655 HMB2164 0.189 0.0025 52.0 4th 4th 0.9469584435079206
HMB655 HMB2176 0.2124 0.0036 53.0 4th 4th 0.8313925597057374
HMB655 HMB2284 0.1888 0.0013 63.0 4th 4th 0.9484664093204532
HMB655 HMB2297 0.2752 0.0028 65.0 3rd 3rd 0.8576952108524576
HMB655 HMB2298 0.2608 0.0014 57.0 3rd 3rd 0.7296192615769269
HMB655 HMB2500 0.2251 0.0 61.0 4th 4th 0.72426815933643
HMB655 HMB2926 0.2656 0.0 59.0 3rd 3rd 0.773832940907539
HMB655 HMB2963 0.2233 0.0038 53.0 4th 4th 0.7313123912382994
HMB655 HMB2971 0.2318 0.0041 52.0 4th 4th 0.6307751565747409
HMB655 HMB2972 0.2654 0.0047 65.0 3rd 3rd 0.7851546904396434
HMB655 HMB2974 0.1829 0.0037 50.0 4th 4th 0.9605820402137978
HMB655 HMB2979 0.1954 0.0011 49.0 4th 4th 0.9281118490201705
HMB655 HMB2980 0.2017 0.0038 48.0 4th 4th 0.8977428648626974
HMB655 HMB2999 0.2411 0.0 60.0 4th 4th 0.5245427880983565
HMB655 HMB3003 0.2444 0.0013 56.0 3rd 3rd 0.5254504650773005
HMB655 HMB3022 0.2876 0.0021 65.0 3rd 3rd 0.9210820265202286
HMB655 HMB3024 0.2152 0.0029 55.0 4th 4th 0.8107892402626891
HMB655 HMB3032 0.2856 0.0056 66.0 3rd 3rd 0.9172711073524317
HMB655 HMB3041 0.2125 0.0028 44.0 4th 4th 0.8324605238533375
HMB655 HMB3042 0.2963 0.0028 54.0 3rd 3rd 0.9497996534884457
HMB655 HMB3043 0.3011 0.001 59.0 3rd 3rd 0.9597305927702648
HMB655 HMB3045 0.2663 0.0014 59.0 3rd 3rd 0.7842975388395832
HMB655 HMB3078 0.1984 0.0016 52.0 4th 4th 0.9158479823212161
HMB655 HMB3085 0.2126 0.0018 49.0 4th 4th 0.8339756315929171
HMB655 HMB3087 0.2265 0.0023 58.0 4th 4th 0.7010455486375397
HMB655 HMB3089 0.6241 0.0145 49.0 2nd PHS 0.9423398467600753
HMB655 HMB3125 0.5608 0.0086 48.0 2nd 2nd 0.9999997125123679
HMB655 HMB5075 0.4115 0.0017 51.0 3rd 3rd 0.7407916878687172
HMB655 HMB5141 0.243 0.0 55.0 3rd 3rd 0.5011908232814435
HMB656 HMB2101 0.2771 0.0052 59.0 3rd 3rd 0.8741835455252928
HMB656 HMB2102 0.3134 0.0094 47.0 3rd 3rd 0.9815507997464687
HMB656 HMB2978 0.4213 0.009 50.0 2nd 2nd 0.5433579030191356
HMB656 HMB3009 0.3462 0.0081 59.0 3rd 3rd 0.9963803387585267
HMB656 HMB3033 0.2619 0.0059 41.0 3rd 3rd 0.7550611332616459
HMB656 HMB3128 0.3167 0.0048 55.0 3rd 3rd 0.9833399485538956
HMB656 HMB5042 0.3549 0.0234 49.0 3rd 3rd 0.9959457318869606
HMB659 HMB660 0.566 0.0038 68.0 2nd MHS 0.9512554273191536
HMB659 HMB661 0.537 0.0017 64.0 2nd MHS 0.919047510044627
HMB659 HMB662 0.5001 0.0067 59.0 2nd 2nd 0.9998047600343893
HMB659 HMB2164 0.2083 0.0 50.0 4th 4th 0.8672189362034264
HMB659 HMB2284 0.1763 0.0031 52.0 4th 4th 0.9723730890720336
HMB659 HMB2297 0.3118 0.0024 63.0 3rd 3rd 0.9775488770401125
HMB659 HMB2298 0.2927 0.0 63.0 3rd 3rd 0.9369889690396609
HMB659 HMB2500 0.2418 0.0 52.0 4th 4th 0.515069868846402
HMB659 HMB2926 0.2582 0.0047 62.0 3rd 3rd 0.7120981792739761
HMB659 HMB2963 0.2209 0.0 42.0 4th 4th 0.7673570154723348
HMB659 HMB2971 0.1752 0.0028 50.0 4th 4th 0.9740549289671965
HMB659 HMB2972 0.2791 0.0034 67.0 3rd 3rd 0.8826241968920506
HMB659 HMB2979 0.1891 0.0086 45.0 4th 4th 0.9414300232392301
HMB659 HMB2980 0.2408 0.0 41.0 4th 4th 0.5285976083146257
HMB659 HMB2999 0.2058 0.0 57.0 4th 4th 0.8820651967771664
HMB659 HMB3003 0.2074 0.0065 54.0 4th 4th 0.8604792260149079
HMB659 HMB3022 0.3183 0.0 64.0 3rd 3rd 0.9834775200127283
HMB659 HMB3032 0.3074 0.0019 66.0 3rd 3rd 0.9714517121926131
HMB659 HMB3041 0.3159 0.0023 60.0 3rd 3rd 0.9819077363947918
HMB659 HMB3042 0.3915 0.0056 57.0 3rd 3rd 0.9563517248085778
HMB659 HMB3043 0.3973 0.001 62.0 3rd 3rd 0.9297069282213891
HMB659 HMB3045 0.3009 0.0 59.0 3rd 3rd 0.9586676963917343
HMB659 HMB5141 0.2798 0.0 59.0 3rd 3rd 0.8807939476606537
HMB660 HMB661 0.6257 0.0215 69.0 2nd MHS 0.9903547700771603
HMB660 HMB662 0.6277 0.0133 61.0 2nd MHS 0.820109276430035
HMB660 HMB2164 0.2006 0.0038 56.0 4th 4th 0.9030893917770544
HMB660 HMB2284 0.2828 0.0151 75.0 3rd 3rd 0.9175075202253773
HMB660 HMB2297 0.3067 0.0061 66.0 3rd 3rd 0.9722865901410105
HMB660 HMB2298 0.2769 0.0 62.0 3rd 3rd 0.8632724400042424
HMB660 HMB2500 0.2121 0.0058 68.0 4th 4th 0.828620248624374
HMB660 HMB2926 0.2436 0.0 62.0 3rd 3rd 0.509322394854421
HMB660 HMB2971 0.1943 0.0026 57.0 4th 4th 0.9304222310308998
HMB660 HMB2972 0.3528 0.0142 77.0 3rd 3rd 0.9969829024498679
HMB660 HMB2979 0.1937 0.0 61.0 4th 4th 0.9351219664607442
HMB660 HMB2980 0.2043 0.0016 50.0 4th 4th 0.8876881596634159
HMB660 HMB2999 0.2693 0.0076 67.0 3rd 3rd 0.8255984374497954
HMB660 HMB3003 0.1917 0.0012 50.0 4th 4th 0.9403082392697422
HMB660 HMB3022 0.2468 0.0069 73.0 3rd 3rd 0.5801597394167411
HMB660 HMB3032 0.2655 0.0056 59.0 3rd 3rd 0.7885280683655282
HMB660 HMB3041 0.2417 0.0056 62.0 3rd 3rd 0.5064240381168942
HMB660 HMB3042 0.3117 0.0014 67.0 3rd 3rd 0.977067335664636
HMB660 HMB3043 0.3063 0.0044 70.0 3rd 3rd 0.9709245564132265
HMB660 HMB3045 0.2808 0.0 53.0 3rd 3rd 0.8863700472101064
HMB660 HMB5141 0.2731 0.0 58.0 3rd 3rd 0.8370872791295302
HMB661 HMB662 0.6206 0.0013 59.0 2nd HS 0.9049644325705662
HMB661 HMB1079 0.476 0.0233 52.0 2nd MGP 0.8746856355650289
HMB661 HMB2161 0.2765 0.0 59.0 3rd 3rd 0.8606924361948748
HMB661 HMB2163 0.316 0.0017 56.0 3rd 3rd 0.9818301603301997
HMB661 HMB2164 0.1861 0.0162 54.0 4th 4th 0.9435217068340678
HMB661 HMB2200 0.6625 0.0068 50.0 2nd PHS 0.9102915912419537
HMB661 HMB2297 0.3352 0.0035 67.0 3rd 3rd 0.9935930293496871
HMB661 HMB2298 0.2977 0.0 62.0 3rd 3rd 0.951220175821854
HMB661 HMB2500 0.163 0.0083 56.0 4th 4th 0.9851845222923417
HMB661 HMB2912 0.5028 0.0142 50.0 2nd GP 0.8911821341330479
HMB661 HMB2926 0.1956 0.0072 55.0 4th 4th 0.920387036685051
HMB661 HMB2972 0.3368 0.0027 71.0 3rd 3rd 0.994021381440169
HMB661 HMB2977 0.1978 0.0021 64.0 4th 4th 0.9177071281790645
HMB661 HMB2978 0.1752 0.0042 54.0 4th 4th 0.9734710540465245
HMB661 HMB2999 0.1764 0.0026 59.0 4th 4th 0.9724466141290607
HMB661 HMB3022 0.3259 0.0014 73.0 3rd 3rd 0.9892151021978874
HMB661 HMB3032 0.3323 0.0092 73.0 3rd 3rd 0.9931854263915479
HMB661 HMB3041 0.2628 0.0073 56.0 3rd 3rd 0.7680688870617702
HMB661 HMB3042 0.3671 0.0 64.0 3rd 3rd 0.9959083051439587
HMB661 HMB3043 0.3943 0.0049 64.0 3rd 3rd 0.9430515011433424
HMB661 HMB3045 0.2867 0.0 59.0 3rd 3rd 0.9148282840881101
HMB661 HMB5141 0.2614 0.0 54.0 3rd 3rd 0.731523921592157
HMB662 HMB2284 0.1869 0.0024 57.0 4th 4th 0.9524687129702251
HMB662 HMB2297 0.3183 0.0023 65.0 3rd 3rd 0.9840746595487072
HMB662 HMB2298 0.3224 0.0012 61.0 3rd 3rd 0.9869681921702869
HMB662 HMB2972 0.2835 0.009 63.0 3rd 3rd 0.9127324991421084
HMB662 HMB2999 0.2074 0.0015 60.0 4th 4th 0.869993227956705
HMB662 HMB3022 0.2553 0.003 70.0 3rd 3rd 0.6727421809942817
HMB662 HMB3032 0.3093 0.0053 59.0 3rd 3rd 0.9755305064976287
HMB662 HMB3041 0.2191 0.0049 51.0 4th 4th 0.7704844171099683
HMB662 HMB3042 0.2862 0.0053 55.0 3rd 3rd 0.9193440140226403
HMB662 HMB3043 0.3006 0.0031 57.0 3rd 3rd 0.9600065060941732
HMB662 HMB3045 0.2902 0.0039 54.0 3rd 3rd 0.9326093001004065
HMB662 HMB5141 0.2212 0.0 49.0 4th 4th 0.764440712368928
HMB665 HMB837 0.5758 0.0095 44.0 2nd PHS 0.9893350280926358
HMB665 HMB838 0.4685 0.0058 59.0 2nd HS 0.9697883903074419
HMB665 HMB840 0.5734 0.004 53.0 2nd PHS 0.8162614747766062
HMB665 HMB842 0.6058 0.0184 64.0 2nd MHS 0.9284466509688348
HMB665 HMB845 0.6514 0.0144 48.0 2nd PHS 0.9578566984371164
HMB665 HMB1173 0.5799 0.0224 41.0 2nd PHS 0.996993011039724
HMB665 HMB2285 0.3514 0.0075 55.0 3rd 3rd 0.9968762370590315
HMB665 HMB2906 0.5888 0.0197 53.0 2nd HS 0.9041152345841769
HMB665 HMB3033 0.3655 0.0079 60.0 3rd 3rd 0.9958788329654642
HMB665 HMB3034 0.3068 0.0141 47.0 3rd 3rd 0.9757042940982231
HMB665 HMB3035 0.3052 0.0025 49.0 3rd 3rd 0.9682549945865324
HMB665 HMB3036 0.3843 0.002 49.0 3rd 3rd 0.9806793841641346
HMB668 HMB2962 0.9879 0.0116 25.0 PO PO 1.0
HMB672 HMB699 0.556 0.0056 62.0 2nd MHS 0.8650843696736435
HMB672 HMB739 0.4838 0.0084 43.0 2nd PHS 0.9957236880575233
HMB672 HMB746 0.4078 0.0104 55.0 3rd 3rd 0.7745629619717395
HMB672 HMB748 0.6249 0.0127 46.0 2nd PHS 0.9806277562917881
HMB672 HMB749 0.52 0.0112 47.0 2nd PHS 0.9828121113198008
HMB672 HMB775 0.2093 0.0 43.0 4th 4th 0.860850523765676
HMB672 HMB779 0.2022 0.0019 41.0 4th 4th 0.8981010508757703
HMB672 HMB784 0.2625 0.0 48.0 3rd 3rd 0.7430739927002169
HMB672 HMB785 0.1838 0.0 43.0 4th 4th 0.9610191124102921
HMB672 HMB856 0.2485 0.0 63.0 3rd 3rd 0.5751660633983207
HMB672 HMB981 0.5011 0.0033 58.0 2nd HS 0.9991095866231903
HMB672 HMB2176 0.2526 0.0 41.0 3rd 3rd 0.6283752348853049
HMB672 HMB2970 0.2466 0.0 56.0 3rd 3rd 0.5498208523837416
HMB672 HMB3024 0.1699 0.0065 44.0 4th 4th 0.9792133545117673
HMB672 HMB3077 0.173 0.0026 41.0 4th 4th 0.9769783596007533
HMB672 HMB3078 0.2454 0.0138 42.0 3rd 3rd 0.5890790092938666
HMB672 HMB3085 0.2419 0.0087 37.0 3rd 3rd 0.5217728928740778
HMB672 HMB3087 0.2548 0.0095 43.0 3rd 3rd 0.6898914468973548
HMB672 HMB3089 0.4792 0.0039 47.0 2nd PHS 0.9841874800724721
HMB672 HMB3125 0.4302 0.0057 46.0 2nd 2nd 0.7398833803820491
HMB672 HMB5042 0.5688 0.0092 71.0 2nd AV 0.9991733292201435
HMB672 HMB5075 0.349 0.0018 45.0 3rd 3rd 0.996485034766615
HMB678 HMB866 0.309 0.0012 60.0 3rd 3rd 0.9734669377943196
HMB678 HMB868 0.2757 0.0 74.0 3rd 3rd 0.8554100480103196
HMB678 HMB869 0.2502 0.0031 60.0 3rd 3rd 0.6096250449048378
HMB678 HMB999 0.2014 0.0 66.0 4th 4th 0.9047101899085568
HMB678 HMB1047 0.2977 0.0042 56.0 3rd 3rd 0.9543038654634415
HMB678 HMB1050 0.2936 0.0023 49.0 3rd 3rd 0.9418978819564224
HMB678 HMB1051 0.3082 0.0062 56.0 3rd 3rd 0.9744348294888785
HMB678 HMB2101 0.3097 0.0016 62.0 3rd 3rd 0.9745911157773469
HMB678 HMB2102 0.3051 0.0041 60.0 3rd 3rd 0.9688843810128078
HMB678 HMB3014 0.2643 0.0068 53.0 3rd 3rd 0.7808460031509463
HMB678 HMB3015 0.2876 0.0025 61.0 3rd 3rd 0.9215553157234131
HMB678 HMB3022 0.2659 0.0071 63.0 3rd 3rd 0.7961248227610573
HMB678 HMB3043 0.3597 0.0113 67.0 3rd 3rd 0.9967475656281807
HMB678 HMB3070 0.2686 0.0066 51.0 3rd 3rd 0.8176450152788506
HMB681 HMB901 0.5407 0.0136 77.0 2nd AV 0.9992169075597672
HMB681 HMB902 0.2792 0.003 59.0 3rd 3rd 0.8825093993783408
HMB681 HMB911 0.5802 0.011 71.0 2nd AV 0.9991765532938822
HMB681 HMB914 0.5595 0.0024 67.0 2nd AV 0.995643656940441
HMB681 HMB986 0.3818 0.0163 56.0 3rd 3rd 0.9788802959950661
HMB681 HMB2290 0.2609 0.0 55.0 3rd 3rd 0.726166544035698
HMB681 HMB2903 0.287 0.0012 53.0 3rd 3rd 0.9175806196442874
HMB681 HMB2911 0.5535 0.3078 40.0 FS FS 1.0
HMB681 HMB2912 0.3537 0.015 72.0 3rd 3rd 0.9969734823594432
HMB681 HMB2913 0.3324 0.0183 66.0 3rd 3rd 0.9939835360938521
HMB681 HMB2972 0.5128 0.0064 51.0 2nd PHS 0.888441276546678
HMB681 HMB3006 0.5016 0.2244 54.0 FS FS 1.0
HMB681 HMB3007 0.5908 0.2183 45.0 FS FS 1.0
HMB681 HMB3123 0.5615 0.0074 57.0 2nd HS 0.999714677981451
HMB681 HMB3131 0.2861 0.005 57.0 3rd 3rd 0.9185756275631844
HMB684 HMB1191 0.515 0.0099 68.0 2nd MHS 0.9770906442313315
HMB684 HMB1193 0.331 0.0165 67.0 3rd 3rd 0.9934265661961432
HMB684 HMB2272 0.6101 0.0038 63.0 2nd MHS 0.9119746933274672
HMB684 HMB1195 0.4378 0.0011 55.0 2nd 2nd 0.8514930827268168
HMB684 HMB2157 0.2527 0.0064 53.0 3rd 3rd 0.653656474610079
HMB684 HMB2281 0.3235 0.0092 56.0 3rd 3rd 0.9891796936325838
HMB684 HMB2915 0.288 0.0151 74.0 3rd 3rd 0.936480890157798
HMB684 HMB2923 0.3764 0.0137 69.0 3rd 3rd 0.9884384665013355
HMB684 HMB2924 0.2745 0.0101 65.0 3rd 3rd 0.8673210508223901
HMB684 HMB3030 0.5016 0.0066 63.0 2nd 2nd 0.9998332747294947
HMB684 HMB3108 0.5488 0.0109 70.0 2nd MHS 0.9904599587468204
HMB684 HMB5176 0.3064 0.0026 71.0 3rd 3rd 0.9702412748631342
HMB686 HMB1602 0.2558 0.0126 51.0 3rd 3rd 0.7118590392916055
HMB686 HMB2163 0.2935 0.0 53.0 3rd 3rd 0.9395016464215248
HMB686 HMB2164 0.2069 0.0 50.0 4th 4th 0.8757183951304107
HMB686 HMB2168 0.2651 0.0 65.0 3rd 3rd 0.769053292063981
HMB686 HMB2187 0.3072 0.0066 43.0 3rd 3rd 0.9732203296902762
HMB686 HMB2275 0.2886 0.0023 59.0 3rd 3rd 0.9251604339314708
HMB686 HMB2276 0.2792 0.0053 64.0 3rd 3rd 0.886346522509683
HMB686 HMB2927 0.9875 0.0117 23.0 PO PO 1.0
HMB686 HMB3044 0.5076 0.0108 65.0 2nd MHS 0.945664874755105
HMB686 HMB3109 0.5429 0.012 66.0 2nd MHS 0.8625250971637939
HMB686 HMB3110 0.5752 0.0061 64.0 2nd MHS 0.9284389434301547
HMB699 HMB856 0.3358 0.0072 64.0 3rd 3rd 0.9941267343563749
HMB699 HMB981 0.4445 0.0 73.0 2nd MHS 0.9152921657831343
HMB699 HMB1037 0.5319 0.009 54.0 2nd HS 0.9999859019538913
HMB699 HMB1051 0.619 0.0109 52.0 2nd PHS 0.8548636282525419
HMB699 HMB2970 0.3392 0.0033 59.0 3rd 3rd 0.9947436880362336
HMB699 HMB3070 0.4711 0.0036 65.0 2nd MHS 0.9188121864825075
HMB699 HMB3097 0.565 0.0133 52.0 2nd PHS 0.8673348233328777
HMB699 HMB5042 0.5127 0.0134 79.0 2nd AV 0.9999339197013345
HMB718 HMB784 0.5427 0.0088 66.0 2nd MHS 0.9633441224034492
HMB718 HMB785 0.4589 0.0113 69.0 2nd MHS 0.9694013150782742
HMB718 HMB857 0.4996 0.0025 67.0 2nd MHS 0.9715081573346779
HMB718 HMB2290 0.537 0.0014 66.0 2nd MHS 0.962405932741471
HMB733 HMB751 0.3161 0.009 48.0 3rd 3rd 0.9839141786080239
HMB733 HMB868 0.3088 0.0091 55.0 3rd 3rd 0.9763462104805565
HMB733 HMB989 0.2949 0.0024 52.0 3rd 3rd 0.9457206881179877
HMB733 HMB999 0.3712 0.0049 50.0 3rd 3rd 0.9940560397888288
HMB733 HMB1195 0.3417 0.0097 46.0 3rd 3rd 0.9957278789714695
HMB733 HMB2157 0.3556 0.0053 48.0 3rd 3rd 0.9969943841022545
HMB733 HMB3119 0.9666 0.0294 22.0 PO PO 1.0
HMB735 HMB736 0.5679 0.014 55.0 2nd HS 0.9999712884104067
HMB735 HMB738 0.49 0.0113 55.0 2nd HS 0.9994762936201417
HMB735 HMB739 0.5799 0.0068 54.0 2nd HS 0.999992823806502
HMB735 HMB843 0.5396 0.0042 58.0 2nd GPAV 0.9961683178780857
HMB735 HMB3085 0.2744 0.0 57.0 3rd 3rd 0.8464722978314808
HMB735 HMB3086 0.5279 0.1771 51.0 FS FS 0.9999999839922749
HMB735 HMB3087 0.2817 0.0042 54.0 3rd 3rd 0.8976646012842645
HMB735 HMB4022 0.342 0.0011 45.0 3rd 3rd 0.9952555090383463
HMB735 HMB4024 0.2659 0.004 51.0 3rd 3rd 0.7877881945014976
HMB735 HMB5192 0.1806 0.0086 47.0 4th 4th 0.9622405267575926
HMB735 HMB5239 0.1976 0.0012 47.0 4th 4th 0.9196151440421988
HMB736 HMB738 0.5667 0.015 63.0 2nd MHS 0.8997973916896
HMB736 HMB739 0.5114 0.0 59.0 2nd HS 0.9958888449858244
HMB736 HMB843 0.5302 0.0197 74.0 2nd AV 0.9998238447400155
HMB736 HMB3085 0.3109 0.0041 63.0 3rd 3rd 0.977082409382232
HMB736 HMB3086 0.2873 0.0028 56.0 3rd 3rd 0.9207295555886872
HMB736 HMB3087 0.2471 0.0 60.0 3rd 3rd 0.5565213129937068
HMB736 HMB4022 0.3132 0.0022 55.0 3rd 3rd 0.9790871380983607
HMB736 HMB4024 0.2846 0.0052 56.0 3rd 3rd 0.9125431696821108
HMB736 HMB5192 0.1782 0.0074 53.0 4th 4th 0.9673191748338342
